id,name,closest_community_id,closest_community_distance,Latitude,census_subdivision_id,Location Name,First Responders,Diagnostic Facilities,Timber Facilities,Civic Facilities,Airports,Port And Terminal,Customs Ports Of Entry,Local Govt Offices,Laboratory Service,Emergency Social Service Facilities,Pharmacies,Economic Projects,Hospitals,Service BC Locations,Schools,Clinics,Courts,Post Secondary Institutions,Research Centres,Public Library,Is within 50 km,Longitude,location_type_id,location_website
9712,No data available,,,50.69968866,5939032,No data available,,,,,,,,,,,,,,,,,,,,,,-119.2846478,21,
10022,No data available,,,50.49324609,5939806,No data available,,,,,,,,,,,,,,,,,,,,,,-119.3160467,21,
10023,No data available,,,52.9726208,5941862,No data available,,,,,,,,,,,,,,,,,,,,,,-125.1544492,21,
9660,No data available,,,48.82060049,5917027,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4942349,21,
10024,No data available,,,51.82048408,5941868,No data available,,,,,,,,,,,,,,,,,,,,,,-122.0966897,21,
10050,No data available,,,50.37507222,5924039,No data available,,,,,,,,,,,,,,,,,,,,,,-125.9493774,21,
10026,No data available,,,49.17865863,5909838,No data available,,,,,,,,,,,,,,,,,,,,,,-121.8330923,21,
10027,No data available,,,49.39609756,5909812,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4550927,21,
10036,No data available,,,50.91880455,5939807,No data available,,,,,,,,,,,,,,,,,,,,,,-119.4810935,21,
10037,No data available,,,49.23202434,5909833,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9367753,21,
10038,No data available,,,49.27564418,5909832,No data available,,,,,,,,,,,,,,,,,,,,,,-121.7103171,21,
10039,No data available,,,50.49819571,5933858,No data available,,,,,,,,,,,,,,,,,,,,,,-121.7351753,21,
10040,No data available,,,49.75419624,5931806,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1417635,21,
10041,No data available,,,54.0575685,5951806,No data available,,,,,,,,,,,,,,,,,,,,,,-124.7669094,21,
10233,No data available,,,49.48144332,5929011,No data available,,,,,,,,,,,,,,,,,,,,,,-123.7621327,21,
9600,No data available,,,49.81282815,5929803,No data available,,,,,,,,,,,,,,,,,,,,,,-123.7901164,21,
10231,No data available,,,49.77450897,5927806,No data available,,,,,,,,,,,,,,,,,,,,,,-124.334607,21,
10042,No data available,,,49.01266591,5915801,No data available,,,,,,,,,,,,,,,,,,,,,,-122.7685407,21,
10043,No data available,,,50.66781028,5931824,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9884744,21,
10044,No data available,,,49.30561532,5915811,No data available,,,,,,,,,,,,,,,,,,,,,,-123.0251484,21,
10045,No data available,,,50.28737921,5933859,No data available,,,,,,,,,,,,,,,,,,,,,,-121.1919565,21,
10046,No data available,,,50.41678682,5933895,No data available,,,,,,,,,,,,,,,,,,,,,,-121.3560017,21,
10048,No data available,,,49.04163082,5919811,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6377386,21,
10049,No data available,,,50.53730465,5901806,No data available,,,,,,,,,,,,,,,,,,,,,,-116.0194066,21,
10084,No data available,,,50.83583673,5939045,No data available,,,,,,,,,,,,,,,,,,,,,,-118.9802957,21,
10226,No data available,,,48.65371015,5917010,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4043019,21,
10055,No data available,,,55.30957646,5949818,No data available,,,,,,,,,,,,,,,,,,,,,,-127.6845651,21,
10063,No data available,,,49.95293095,5903027,No data available,,,,,,,,,,,,,,,,,,,,,,-117.3607259,21,
10056,No data available,,,50.13652668,5933849,No data available,,,,,,,,,,,,,,,,,,,,,,-121.569864,21,
10057,No data available,,,49.36194153,5909814,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5903619,21,
10058,No data available,,,50.81929261,5933817,No data available,,,,,,,,,,,,,,,,,,,,,,-120.958402,21,
10059,No data available,,,53.27712634,5947804,No data available,,,,,,,,,,,,,,,,,,,,,,-131.9842477,21,
10060,No data available,,,53.9973792,5951823,No data available,,,,,,,,,,,,,,,,,,,,,,-125.8793698,21,
10067,No data available,,,53.94853582,5951824,No data available,,,,,,,,,,,,,,,,,,,,,,-125.6544005,21,
10068,No data available,,,49.9439168,5909845,No data available,,,,,,,,,,,,,,,,,,,,,,-122.4113874,21,
10069,No data available,,,49.13744038,5909884,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9428107,21,
10070,No data available,,,50.19479811,5933824,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5789812,21,
10071,No data available,,,50.17240389,5933865,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5782925,21,
10072,No data available,,,49.17606533,5909824,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9768383,21,
10073,No data available,,,49.18645047,5909825,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9638377,21,
10074,No data available,,,49.17023692,5909826,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9954588,21,
10075,No data available,,,50.19249304,5933866,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5904021,21,
10076,No data available,,,49.17193599,5909881,No data available,,,,,,,,,,,,,,,,,,,,,,-122.0835867,21,
10207,No data available,,,49.90568164,5927802,No data available,,,,,,,,,,,,,,,,,,,,,,-124.6044029,21,
10061,No data available,,,49.76660659,5903019,No data available,,,,,,,,,,,,,,,,,,,,,,-117.4688646,21,
10077,No data available,,,50.72583003,5931831,No data available,,,,,,,,,,,,,,,,,,,,,,-122.2304177,21,
9548,No data available,,,54.78615034,5951043,No data available,,,,,,,,,,,,,,,,,,,,,,-127.164923,21,
10078,No data available,,,52.32264275,5941810,No data available,,,,,,,,,,,,,,,,,,,,,,-122.2666581,21,
10237,No data available,,,48.39363395,5917052,No data available,,,,,,,,,,,,,,,,,,,,,,-123.693334,21,
10079,No data available,,,49.08375913,5909827,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9568006,21,
10080,No data available,,,48.58493106,5917804,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4553383,21,
9661,No data available,,,48.79884002,5917029,No data available,,,,,,,,,,,,,,,,,,,,,,-123.3009407,21,
10085,No data available,,,54.42067603,5951804,No data available,,,,,,,,,,,,,,,,,,,,,,-124.3976196,21,
10065,No data available,,,50.44618686,5937024,No data available,,,,,,,,,,,,,,,,,,,,,,-119.2121506,21,
10166,No data available,,,49.7585552,5901006,No data available,,,,,,,,,,,,,,,,,,,,,,-114.797267,21,
10086,No data available,,,50.42151321,5933881,No data available,,,,,,,,,,,,,,,,,,,,,,-121.3472836,21,
10089,No data available,,,49.93881678,5909815,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4770029,21,
10090,No data available,,,50.3378098,5933868,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6514966,21,
10098,No data available,,,49.6601445,5909816,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4147242,21,
10099,No data available,,,51.07861803,5933889,No data available,,,,,,,,,,,,,,,,,,,,,,-119.778767,21,
9834,No data available,,,49.74455602,5931006,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1409684,21,
9827,No data available,,,50.87396747,5931032,No data available,,,,,,,,,,,,,,,,,,,,,,-122.9349731,21,
9828,No data available,,,50.72446117,5931034,No data available,,,,,,,,,,,,,,,,,,,,,,-122.1482165,21,
9836,No data available,,,50.43916949,5931017,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1262804,21,
9838,No data available,,,49.93276806,5931021,No data available,,,,,,,,,,,,,,,,,,,,,,-123.2127067,21,
10100,No data available,,,48.90140656,5919802,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6951727,21,
10101,No data available,,,49.24076702,5909882,No data available,,,,,,,,,,,,,,,,,,,,,,-122.0002241,21,
10102,No data available,,,49.15673233,5909885,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9858929,21,
10103,No data available,,,52.47637238,5941840,No data available,,,,,,,,,,,,,,,,,,,,,,-125.3000099,21,
10104,No data available,,,50.14488376,5924818,No data available,,,,,,,,,,,,,,,,,,,,,,-124.9206184,21,
10105,No data available,,,49.58307834,5901808,No data available,,,,,,,,,,,,,,,,,,,,,,-115.7664089,21,
10106,No data available,,,49.69066013,5931807,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1494332,21,
10107,No data available,,,54.05158204,5951807,No data available,,,,,,,,,,,,,,,,,,,,,,-124.9092913,21,
10108,No data available,,,50.84582528,5933892,No data available,,,,,,,,,,,,,,,,,,,,,,-119.6177084,21,
9609,No data available,,,56.13511147,5949032,No data available,,,,,,,,,,,,,,,,,,,,,,-130.1528814,21,
9687,No data available,,,58.70232139,5957022,No data available,,,,,,,,,,,,,,,,,,,,,,-130.5179228,21,
10109,No data available,,,51.93095272,5941841,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1475221,21,
10110,No data available,,,53.94239324,5951809,No data available,,,,,,,,,,,,,,,,,,,,,,-124.1171662,21,
10052,No data available,,,49.92358396,5924048,No data available,,,,,,,,,,,,,,,,,,,,,,-126.7089202,21,
10053,No data available,,,50.08094758,5924052,No data available,,,,,,,,,,,,,,,,,,,,,,-124.9845266,21,
10054,No data available,,,50.71461937,5924054,No data available,,,,,,,,,,,,,,,,,,,,,,-124.9887164,21,
10051,No data available,,,49.8027282,5924042,No data available,,,,,,,,,,,,,,,,,,,,,,-125.5703452,21,
10115,No data available,,,50.28436863,5933873,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6338984,21,
10116,No data available,,,49.47096001,5909841,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4257423,21,
9864,No data available,,,49.61492448,5907035,No data available,,,,,,,,,,,,,,,,,,,,,,-119.7044582,21,
10095,No data available,,,50.8891921,5933045,No data available,,,,,,,,,,,,,,,,,,,,,,-119.8959749,21,
10117,No data available,,,53.1207849,5941864,No data available,,,,,,,,,,,,,,,,,,,,,,-124.3345847,21,
9578,No data available,,,49.98147617,5929018,No data available,,,,,,,,,,,,,,,,,,,,,,-123.9305597,21,
9579,No data available,,,49.65626183,5929022,No data available,,,,,,,,,,,,,,,,,,,,,,-123.697996,21,
9831,No data available,,,49.42689026,5929024,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6582913,21,
9832,No data available,,,49.37545119,5929026,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5426551,21,
9833,No data available,,,49.51151687,5929028,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4311174,21,
9758,No data available,,,49.1074795,5915004,No data available,,,,,,,,,,,,,,,,,,,,,,-122.795633,21,
10119,No data available,,,51.84153181,5941872,No data available,,,,,,,,,,,,,,,,,,,,,,-122.114524,21,
10120,No data available,,,50.7212795,5939811,No data available,,,,,,,,,,,,,,,,,,,,,,-119.3149195,21,
10121,No data available,,,50.70950709,5939808,No data available,,,,,,,,,,,,,,,,,,,,,,-119.3267468,21,
10122,No data available,,,54.66181467,5951810,No data available,,,,,,,,,,,,,,,,,,,,,,-124.7443286,21,
10129,No data available,,,55.3201961,5951811,No data available,,,,,,,,,,,,,,,,,,,,,,-126.0279635,21,
10130,No data available,,,55.06940943,5951845,No data available,,,,,,,,,,,,,,,,,,,,,,-126.5100344,21,
10131,No data available,,,58.0104749,5949846,No data available,,,,,,,,,,,,,,,,,,,,,,-130.9896357,21,
10034,No data available,,,49.91778741,5924030,No data available,,,,,,,,,,,,,,,,,,,,,,-126.6556217,21,
10133,No data available,,,51.48227692,5941831,No data available,,,,,,,,,,,,,,,,,,,,,,-123.8422765,21,
10138,No data available,,,53.98603404,5951825,No data available,,,,,,,,,,,,,,,,,,,,,,-126.4949309,21,
10139,No data available,,,53.98623899,5951833,No data available,,,,,,,,,,,,,,,,,,,,,,-126.485279,21,
9858,No data available,,,56.15562024,5955030,No data available,,,,,,,,,,,,,,,,,,,,,,-120.6789745,21,
10140,No data available,,,57.91083768,5949847,No data available,,,,,,,,,,,,,,,,,,,,,,-131.1601996,21,
9547,No data available,,,54.6846217,5951038,No data available,,,,,,,,,,,,,,,,,,,,,,-127.0550335,21,
9555,No data available,,,54.47828616,5949011,No data available,,,,,,,,,,,,,,,,,,,,,,-128.5918055,21,
10141,No data available,,,48.7423852,5919818,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6374428,21,
10142,No data available,,,50.69682257,5943817,No data available,,,,,,,,,,,,,,,,,,,,,,-127.3833593,21,
10146,No data available,,,50.69790963,5943826,No data available,,,,,,,,,,,,,,,,,,,,,,-127.389522,21,
10148,No data available,,,52.4886693,5941845,No data available,,,,,,,,,,,,,,,,,,,,,,-125.3229816,21,
10112,No data available,,,52.13855844,5933068,No data available,,,,,,,,,,,,,,,,,,,,,,-119.9772007,21,
10113,No data available,,,52.13418434,5933070,No data available,,,,,,,,,,,,,,,,,,,,,,-119.2593749,21,
10032,No data available,,,51.25322778,5933032,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6651884,21,
10091,No data available,,,50.44876579,5933037,No data available,,,,,,,,,,,,,,,,,,,,,,-121.528288,21,
10092,No data available,,,50.80605205,5933039,No data available,,,,,,,,,,,,,,,,,,,,,,-120.6997788,21,
10097,No data available,,,50.55949622,5933060,No data available,,,,,,,,,,,,,,,,,,,,,,-119.8965135,21,
10008,No data available,,,50.16340694,5933008,No data available,,,,,,,,,,,,,,,,,,,,,,-120.3123409,21,
10009,No data available,,,49.94390524,5933012,No data available,,,,,,,,,,,,,,,,,,,,,,-120.9435125,21,
10114,No data available,,,51.32404232,5933072,No data available,,,,,,,,,,,,,,,,,,,,,,-119.8544488,21,
10094,No data available,,,50.87966703,5933044,No data available,,,,,,,,,,,,,,,,,,,,,,-120.0879823,21,
10149,No data available,,,49.13073374,5923825,No data available,,,,,,,,,,,,,,,,,,,,,,-125.8984767,21,
10150,No data available,,,49.77420814,5909848,No data available,,,,,,,,,,,,,,,,,,,,,,-122.22167,21,
10151,No data available,,,53.99420746,5947823,No data available,,,,,,,,,,,,,,,,,,,,,,-132.1348595,21,
10152,No data available,,,49.04706141,5901801,No data available,,,,,,,,,,,,,,,,,,,,,,-115.1010189,21,
10190,No data available,,,49.1324999,5923025,No data available,,,,,,,,,,,,,,,,,,,,,,-125.8880244,21,
10153,No data available,,,51.9209141,5941850,No data available,,,,,,,,,,,,,,,,,,,,,,-122.4844656,21,
10154,No data available,,,50.12787782,5924820,No data available,,,,,,,,,,,,,,,,,,,,,,-124.9347954,21,
10155,No data available,,,52.28973962,5941851,No data available,,,,,,,,,,,,,,,,,,,,,,-125.118871,21,
10156,No data available,,,50.58483022,5931832,No data available,,,,,,,,,,,,,,,,,,,,,,-121.8527269,21,
10157,No data available,,,49.08953484,5905014,No data available,,,,,,,,,,,,,,,,,,,,,,-117.7131856,21,
10173,No data available,,,53.18422945,5941852,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5278399,21,
10174,No data available,,,49.81465798,5924835,No data available,,,,,,,,,,,,,,,,,,,,,,-126.076501,21,
10183,No data available,,,49.27139518,5923816,No data available,,,,,,,,,,,,,,,,,,,,,,-124.8689577,21,
10184,No data available,,,50.37334766,5933874,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6797829,21,
10147,No data available,,,49.04358212,5915802,No data available,,,,,,,,,,,,,,,,,,,,,,-123.0985678,21,
10185,No data available,,,49.21795913,5909834,No data available,,,,,,,,,,,,,,,,,,,,,,-121.758471,21,
10186,No data available,,,49.88289332,5935803,No data available,,,,,,,,,,,,,,,,,,,,,,-119.5362999,21,
10187,No data available,,,49.83918049,5935802,No data available,,,,,,,,,,,,,,,,,,,,,,-119.6056112,21,
10195,No data available,,,48.37064247,5917819,No data available,,,,,,,,,,,,,,,,,,,,,,-123.7304454,21,
10196,No data available,,,50.73698977,5943806,No data available,,,,,,,,,,,,,,,,,,,,,,-127.4990444,21,
10197,No data available,,,48.88348336,5919803,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6757827,21,
10198,No data available,,,49.83651821,5909817,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4332305,21,
9995,No data available,,,55.0583201,5955003,No data available,,,,,,,,,,,,,,,,,,,,,,-121.158424,21,
10199,No data available,,,50.42799235,5933893,No data available,,,,,,,,,,,,,,,,,,,,,,-121.3372844,21,
10200,No data available,,,48.75954694,5919821,No data available,,,,,,,,,,,,,,,,,,,,,,-123.8292103,21,
10201,No data available,,,49.11305446,5909830,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9456385,21,
10181,No data available,,,48.94246038,5923019,No data available,,,,,,,,,,,,,,,,,,,,,,-125.5592055,21,
10202,No data available,,,52.37776957,5941854,No data available,,,,,,,,,,,,,,,,,,,,,,-125.0428649,21,
10203,No data available,,,52.44880623,5941880,No data available,,,,,,,,,,,,,,,,,,,,,,-125.273573,21,
10204,No data available,,,53.93421215,5951826,No data available,,,,,,,,,,,,,,,,,,,,,,-125.6679628,21,
10213,No data available,,,48.66463312,5917802,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4493041,21,
10221,No data available,,,59.56807851,5957802,No data available,,,,,,,,,,,,,,,,,,,,,,-133.7025427,21,
10222,No data available,,,50.81518163,5933875,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5756918,21,
10223,No data available,,,50.66092291,5933876,No data available,,,,,,,,,,,,,,,,,,,,,,-121.2656777,21,
10224,No data available,,,49.05248185,5909877,No data available,,,,,,,,,,,,,,,,,,,,,,-122.1944339,21,
9865,No data available,,,52.82838753,5953007,No data available,,,,,,,,,,,,,,,,,,,,,,-119.2658891,21,
10083,No data available,,,49.25389255,5915022,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1113353,21,
9784,No data available,,,54.01579688,5951007,No data available,,,,,,,,,,,,,,,,,,,,,,-124.0256645,21,
9696,No data available,,,50.2339853,5937014,No data available,,,,,,,,,,,,,,,,,,,,,,-119.3461668,21,
9663,No data available,,,48.42825227,5917034,No data available,,,,,,,,,,,,,,,,,,,,,,-123.358539,21,
10235,No data available,,,48.46834346,5917047,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4596678,21,
10227,No data available,,,50.01106975,5924813,No data available,,,,,,,,,,,,,,,,,,,,,,-127.4021012,21,
10228,No data available,,,49.77105647,5931808,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1622151,21,
10158,No data available,,,49.09460314,5905018,No data available,,,,,,,,,,,,,,,,,,,,,,-117.7467429,21,
10124,No data available,,,53.10906929,5941025,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6283322,21,
9507,No data available,,,49.86071861,5935029,No data available,,,,,,,,,,,,,,,,,,,,,,-119.6089809,21,
10238,No data available,,,55.80620373,5955802,No data available,,,,,,,,,,,,,,,,,,,,,,-121.8982344,21,
9640,No data available,,,49.36722075,5915055,No data available,,,,,,,,,,,,,,,,,,,,,,-123.196195,21,
10239,No data available,,,50.98550533,5933877,No data available,,,,,,,,,,,,,,,,,,,,,,-120.244797,21,
9837,No data available,,,50.09036135,5931020,No data available,,,,,,,,,,,,,,,,,,,,,,-122.9942439,21,
9759,No data available,,,49.01719094,5915007,No data available,,,,,,,,,,,,,,,,,,,,,,-122.8146218,21,
10240,No data available,,,49.17537948,5915840,No data available,,,,,,,,,,,,,,,,,,,,,,-122.4606579,21,
9668,No data available,,,52.13598432,5941009,No data available,,,,,,,,,,,,,,,,,,,,,,-122.1263205,21,
10241,No data available,,,52.10768391,5941812,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9874086,21,
10242,No data available,,,54.47138512,5951840,No data available,,,,,,,,,,,,,,,,,,,,,,-124.1957452,21,
10243,No data available,,,51.84914426,5941855,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5806917,21,
10244,No data available,,,54.23875133,5951827,No data available,,,,,,,,,,,,,,,,,,,,,,-125.7619131,21,
10245,No data available,,,49.13376949,5909831,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9365732,21,
10246,No data available,,,49.56217519,5909818,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4235553,21,
10247,No data available,,,50.34714577,5933878,No data available,,,,,,,,,,,,,,,,,,,,,,-121.672456,21,
10251,No data available,,,54.60016765,5951801,No data available,,,,,,,,,,,,,,,,,,,,,,-125.0712404,21,
10252,No data available,,,49.72587003,5931809,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1617923,21,
10253,No data available,,,49.59575871,5924814,No data available,,,,,,,,,,,,,,,,,,,,,,-126.6260304,21,
10254,No data available,,,50.1543707,5933879,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5760201,21,
10230,No data available,,,49.98341858,5924029,No data available,,,,,,,,,,,,,,,,,,,,,,-126.8523342,21,
10255,No data available,,,50.183311,5933811,No data available,,,,,,,,,,,,,,,,,,,,,,-120.6684226,21,
9508,No data available,,,50.73188664,5933845,No data available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-121.3136184,21,
